cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio
Clus34,WOE_FPOP_041,0.427144855,0.0987789185,Clus65,0.6356433031
Clus34,WOE_LSA_036,0.0913224786,0.0334815244,Clus37,0.9401553559
Clus34,WOE_FPOP_048,0.1268977242,0.1072253379,Clus65,0.9779648918
Clus35,WOE_FPOP_010,0.7499008471,0.4483385427,Clus54,0.4533562199
Clus35,WOE_POP5_156,0.7321648672,0.4374158535,Clus54,0.4760801286
Clus35,WOE_COM_051,0.7151875994,0.4240726501,Clus54,0.4945283475
Clus35,WOE_POP_030,0.7497479272,0.5057180613,Clus04,0.506294188
Clus35,WOE_DSA2_492,0.66025153,0.3297568661,Clus04,0.5069033202
Clus35,WOE_COM_050,0.7285514545,0.5052475361,Clus54,0.5486552676
Clus35,WOE_POP_082,0.7261740923,0.5037001011,Clus54,0.5517347642
Clus35,WOE_CNC_204,0.7018017077,0.4704932848,Clus04,0.5631624373
Clus35,WOE_DBT_073,0.7405326221,0.5393904766,Clus61,0.5633130986
Clus35,WOE_FPOP_011,0.7095461733,0.4935868359,Clus54,0.5735510988
Clus35,WOE_DSA2_404,0.7175172162,0.5118078342,Clus04,0.5786303091
Clus35,WOE_DSA2_493,0.6126454181,0.3383623888,Clus04,0.5854482505
Clus35,WOE_DBT_072,0.6110417574,0.3848571661,Clus23,0.6323055738
Clus35,WOE_CNC_203,0.6629144913,0.4922706974,Clus04,0.6639079269
Clus35,WOE_DBT_079,0.5930285793,0.4056902852,Clus04,0.6847800239
Clus35,WOE_AUTO_STSFD_GE61MO_CT,0.5350301247,0.4243510194,Clus04,0.8077316055
Clus35,WOE_ETC_008,0.4148574599,0.2840003696,Clus04,0.8172386064
Clus35,WOE_AFW_009,0.2958349525,0.1411046174,Clus04,0.8198496135
Clus35,WOE_LSA_064,0.1646000449,0.1161852387,Clus61,0.9452206409
Clus35,WOE_AFW_010,0.1082718703,0.0869392963,Clus61,0.9766361931
Clus36,WOE_DBT_007,0.8858438509,0.5034646966,Clus14,0.2299054032
Clus36,WOE_DBT_006,0.8485425005,0.441185098,Clus14,0.271033394
Clus36,WOE_DBT_024,0.8307183948,0.4484675512,Clus14,0.306929548
Clus36,WOE_DBT_025,0.8413879376,0.5120158835,Clus14,0.3250352974
Clus36,WOE_DBT_008,0.8545127609,0.558945126,Clus14,0.3298619915
Clus36,WOE_DBT_023,0.7912379822,0.3840396887,Clus14,0.3389212161
Clus36,WOE_ORG_139,0.7639672414,0.4152593207,Clus14,0.403653734
Clus36,WOE_KBS1_023,0.7497499794,0.4177558233,Clus14,0.4298025307
Clus36,WOE_KBS1_024,0.7503564861,0.4222893416,Clus14,0.4321255118
Clus36,WOE_DBT_005,0.6989180398,0.3331594824,Clus14,0.4515051984
Clus36,WOE_DSA2_033,0.7376567171,0.4495956287,Clus14,0.4766373535
Clus36,WOE_CNC_141,0.7674298423,0.5145816422,Clus14,0.4791128188
Clus36,WOE_DSA2_467,0.7008042523,0.4311577895,Clus14,0.5259731824
Clus36,WOE_DBT_026,0.7825186278,0.59141655,Clus14,0.5322814034
Clus36,WOE_ORG_167,0.6425286747,0.4569428222,Clus23,0.6582572515
Clus36,WOE_DSA2_449,0.3838139012,0.2246261844,Clus67,0.7946955216
Clus36,WOE_KBS1_242,0.3838139012,0.2246261844,Clus67,0.7946955216
Clus36,WOE_DBT_009,0.6936295567,0.6721786631,Clus14,0.9345652915
Clus37,WOE_OVF_007,0.94591035,0.1679531627,Clus62,0.065007939
Clus37,WOE_ECA_007,0.9457369371,0.1679299833,Clus62,0.0652145394
Clus37,WOE_FICO_SCR_NB,0.9448437095,0.1677821879,Clus62,0.0662762678
Clus37,WOE_DMDL_007,0.9213918906,0.1882207822,Clus62,0.0968343457
Clus37,WOE_LSA_010,0.750917191,0.1178453069,Clus62,0.2823572905
Clus37,WOE_CNC_040,0.5466934758,0.3380620251,Clus01,0.6848172207
Clus37,WOE_KBS4_045,0.4983466578,0.2691451385,Clus62,0.6863925638
Clus37,WOE_DMDL_005,0.3792026181,0.1639616184,Clus65,0.7425465094
Clus37,WOE_POP5_168,0.2477634879,0.1729371209,Clus65,0.909527596
Clus37,WOE_KBS3_042,0.0799724096,0.0798093803,Clus62,0.9998228309
Clus38,WOE_LSA_332,0.7657809256,0.1364102601,Clus05,0.2712156752
Clus38,WOE_LSA_166,0.78155091,0.2007459884,Clus05,0.2733162259
Clus38,WOE_LSA_331,0.7234204191,0.1955965098,Clus05,0.3438319006
Clus38,WOE_CBE_035,0.6672962168,0.0548551142,Clus62,0.3520135253
Clus38,WOE_CBE_053,0.6360852843,0.0529388252,Clus62,0.3842568203
Clus38,WOE_LSA_333,0.6008893678,0.0489466508,Clus62,0.4196511505
Clus38,WOE_LSA_100,0.6341981847,0.2069307586,Clus05,0.4612482696
Clus39,WOE_ECA_017,0.747108873,0.3392251434,Clus11,0.3827190524
Clus39,WOE_DSA_041,0.7139625979,0.3160223517,Clus11,0.4181970022
Clus39,WOE_KBS1_092,0.6475270525,0.2285302283,Clus60,0.4568849752
Clus39,WOE_ECA_005,0.6474559395,0.2285317508,Clus60,0.4569780557
Clus39,WOE_ORG_013,0.6500532387,0.3114802933,Clus11,0.5082596153
Clus39,WOE_DSA_042,0.6682353177,0.3631152037,Clus41,0.5209178869
Clus39,WOE_KBS3_036,0.6384994585,0.3730372677,Clus11,0.576590159
Clus39,WOE_ORG_069,0.6384994585,0.3730372677,Clus11,0.576590159
Clus39,WOE_ORG_011,0.4530131901,0.226555904,Clus62,0.7072092381
Clus39,WOE_ORG_012,0.4530131901,0.226555904,Clus62,0.7072092381
Clus39,WOE_KBS3_010,0.4013803339,0.1968246148,Clus11,0.7453162499
Clus39,WOE_ORG_127,0.4013803339,0.1968246148,Clus11,0.7453162499
Clus39,WOE_ORG_120,0.5189875654,0.3562674444,Clus11,0.7472240301
Clus39,WOE_POP5_008,0.6074847282,0.476440665,Clus11,0.7497054212
Clus39,WOE_ORG_126,0.5154877889,0.3541632897,Clus11,0.7502085332
Clus40,WOE_POP5_012,0.9164238868,0.2517003524,Clus12,0.1116880296
Clus40,WOE_POP5_075,0.9162812272,0.2521659589,Clus12,0.111948331
Clus40,WOE_POP5_011,0.9106202474,0.2448024269,Clus12,0.118352807
Clus40,WOE_POP5_082,0.8865454998,0.2620788598,Clus12,0.1537488141
Clus40,WOE_POP5_079,0.8864780174,0.2619913942,Clus12,0.153822031
Clus40,WOE_POP5_081,0.540869779,0.1849086682,Clus39,0.5632868405
Clus41,WOE_OVF_041,0.9191153717,0.1831349697,Clus17,0.0990183511
Clus41,WOE_ECA_035,0.9190579568,0.183329493,Clus17,0.0991122399
Clus41,WOE_KBS5_033,0.9188260853,0.1833636767,Clus17,0.0994003234
Clus41,WOE_DSA_039,0.9001405917,0.1816245935,Clus17,0.1220215166
Clus41,WOE_KBS1_101,0.5107767509,0.2580364046,Clus17,0.6593628745
Clus41,WOE_KBS1_135,0.460953031,0.3603319711,Clus39,0.8426980006
Clus41,WOE_KBS5_055,0.1758662427,0.0246221045,Clus62,0.8449379068
Clus41,WOE_DSA_005,0.3721409531,0.2828931527,Clus17,0.8755446266
Clus41,WOE_KBS1_102,0.0782625003,0.008998265,Clus62,0.9301068476
Clus41,WOE_DSA2_103,0.0853343798,0.0723727221,Clus62,0.9860270843
Clus41,WOE_DSA2_105,0.0438537775,0.0311061867,Clus62,0.9868431498
Clus42,WOE_POP5_274,0.9356256484,0.1621714617,Clus18,0.0768347564
Clus42,WOE_POP5_275,0.9356256484,0.1621714617,Clus18,0.0768347564
Clus42,WOE_POP5_276,0.9356256484,0.1621714617,Clus18,0.0768347564
Clus42,WOE_POP5_277,0.9203425025,0.1677755672,Clus18,0.0957163649
Clus42,WOE_POP5_280,0.6643978705,0.1988622949,Clus18,0.4189069212
Clus42,WOE_POP5_281,0.6643978705,0.1988622949,Clus18,0.4189069212
Clus42,WOE_POP5_278,0.3332196243,0.2051020792,Clus12,0.83882516
Clus43,WOE_DBT_035,0.8747869441,0.3628683248,Clus13,0.1965261826
Clus43,WOE_KBS4_055,0.8747382623,0.3628768915,Clus13,0.1966052337
Clus43,WOE_DBT_018,0.8793364048,0.4344949408,Clus13,0.2133731489
Clus43,WOE_DBT_017,0.856085574,0.3724745895,Clus13,0.2293364119
Clus43,WOE_DBT_036,0.8454730996,0.3717496317,Clus13,0.2459638835
Clus43,WOE_DBT_037,0.8295602918,0.363989458,Clus13,0.2679825207
Clus43,WOE_KBS4_054,0.8449405707,0.4483314334,Clus13,0.2810735262
Clus43,WOE_DBT_038,0.7842031089,0.3492802016,Clus13,0.3316279781
Clus43,WOE_DBT_019,0.8397834096,0.5365978251,Clus13,0.3457398326
Clus43,WOE_DBT_039,0.6561371694,0.317442899,Clus13,0.5037861742
Clus43,WOE_KBS3_029,0.6065107989,0.2862697519,Clus30,0.551313612
Clus43,WOE_DBT_020,0.7362769034,0.5966582048,Clus13,0.6538451996
Clus43,WOE_ORG_169,0.4441263804,0.1798510437,Clus30,0.6777715381
Clus43,WOE_OVF_027,0.5781785043,0.3861049811,Clus13,0.6871231769
Clus43,WOE_DBT_054,0.2585883611,0.079135044,Clus30,0.805125262
Clus43,WOE_DBT_021,0.5382744367,0.4803804159,Clus02,0.8885838361
Clus43,WOE_ORG_148,0.1972000113,0.1442161787,Clus46,0.9380873635
Clus43,WOE_ORG_152,0.1785299872,0.136859229,Clus67,0.9517219444
Clus44,WOE_DBT_059,0.7954908416,0.1528614722,Clus27,0.2414117074
Clus44,WOE_DBT_051,0.7714636134,0.1031648268,Clus27,0.2548254054
Clus44,WOE_DBT_045,0.752914297,0.0758934795,Clus27,0.2673779456
Clus44,WOE_DBT_060,0.7718093002,0.172040206,Clus27,0.2756060155
Clus44,WOE_DBT_044,0.4537433639,0.0864956546,Clus50,0.597979242
Clus44,WOE_DBT_096,0.4572926081,0.1557830234,Clus05,0.6428529714
Clus44,WOE_DBT_050,0.4327436649,0.1385441963,Clus50,0.6584857083
Clus45,WOE_LSA_127,0.9780865584,0.4328510833,Clus16,0.0386378973
Clus45,WOE_LSA_129,0.9780793711,0.4328122524,Clus16,0.0386479239
Clus45,WOE_LSA_120,0.9769945786,0.4340052919,Clus16,0.0406460009
Clus45,WOE_LSA_122,0.9769878528,0.4339666387,Clus16,0.0406551075
Clus45,WOE_LSA_136,0.9568707331,0.4154689377,Clus16,0.0737843884
Clus45,WOE_LSA_134,0.9568679155,0.4155039671,Clus16,0.0737936309
Clus45,WOE_LSA_143,0.9564485063,0.4152284703,Clus16,0.0744760842
Clus45,WOE_LSA_141,0.9564457848,0.4152635272,Clus16,0.0744852035
Clus45,WOE_LSA_115,0.909982175,0.4301387465,Clus16,0.1579644597
Clus45,WOE_LSA_113,0.9032159205,0.4300647901,Clus16,0.1698159332
Clus46,WOE_POP5_204,0.8326750451,0.358876509,Clus23,0.2609870911
Clus46,WOE_POP5_209,0.7729880567,0.3704091911,Clus56,0.360570612
Clus46,WOE_POP5_205,0.7190813822,0.2724790101,Clus56,0.3861312893
Clus46,WOE_POP5_208,0.796544361,0.4793539981,Clus56,0.3907753796
Clus46,WOE_KBS3_089,0.6216711271,0.3112594297,Clus23,0.5493053397
Clus46,WOE_REV_BTL_GE75_CT,0.4482685783,0.1516315292,Clus56,0.6503440907
Clus46,WOE_COM_044,0.5063811869,0.2635503804,Clus33,0.6702682709
Clus46,WOE_POP5_184,0.2732276398,0.0740308863,Clus23,0.7848775402
Clus46,WOE_KBS4_049,0.2697099708,0.1012654257,Clus27,0.8125758707
Clus46,WOE_DSA2_405,0.2696970041,0.1012705813,Clus27,0.8125949599
Clus46,WOE_POP5_210,0.1970263414,0.1028347267,Clus56,0.8950119699
Clus46,WOE_TOT_ACTV_TRADE_CT,0.3322642252,0.2729804503,Clus23,0.9184564226
Clus46,WOE_POP5_118,0.1099963173,0.0425171438,Clus33,0.9295244055
Clus46,WOE_ORG_146,0.158127466,0.0965292498,Clus23,0.9318204645
Clus46,WOE_POP5_186,0.1008462064,0.0431097516,Clus33,0.9396624065
Clus46,WOE_DSA2_248,0.0855249649,0.067384604,Clus72,0.9805489369
Clus47,WOE_ORG_166,0.8581902422,0.2944445569,Clus14,0.2009902399
Clus47,WOE_OVF_048,0.8581937764,0.2944993202,Clus14,0.2010008319
Clus47,WOE_ORG_006,0.8124328139,0.2723467264,Clus14,0.2577700024
Clus47,WOE_POP5_067,0.7229418374,0.2335854228,Clus12,0.3614990774
Clus47,WOE_POP5_057,0.7439288995,0.3172617468,Clus12,0.3750648207
Clus47,WOE_POP5_065,0.7439288995,0.3172617468,Clus12,0.3750648207
Clus47,WOE_POP5_013,0.6968032433,0.2597632416,Clus40,0.4095942998
Clus47,WOE_ORG_015,0.5663907028,0.1893080074,Clus12,0.53486318
Clus47,WOE_ORG_038,0.6414169276,0.3486145383,Clus12,0.5504929009
Clus47,WOE_POP5_259,0.5217163139,0.1319868416,Clus12,0.5510097185
Clus47,WOE_POP5_257,0.4768088583,0.1732443534,Clus36,0.6328243948
Clus47,WOE_POP5_256,0.4756184095,0.1766333105,Clus36,0.636874915
Clus47,WOE_KBS1_187,0.3182487154,0.0975540494,Clus14,0.7554483282
Clus47,WOE_CNC_025,0.4875495472,0.3382093891,Clus14,0.7743392613
Clus47,WOE_KBS3_061,0.3304747728,0.1419580546,Clus60,0.780294286
Clus47,WOE_CNC_032,0.5977909424,0.4920164602,Clus14,0.7917757684
Clus47,WOE_KBS3_062,0.2946430477,0.1762183067,Clus60,0.8562425676
Clus47,WOE_ORG_043,0.2299246333,0.1211571039,Clus12,0.876237801
Clus47,WOE_POP5_054,0.4145627025,0.3721979572,Clus14,0.9325189433
Clus47,WOE_COM_009,0.066151143,0.0286365397,Clus14,0.9613794374
Clus48,WOE_DRGT_PBR_12MO_CT,0.8212996762,0.226191764,Clus58,0.2309361874
Clus48,WOE_COLL_OVR200_12MO_CT,0.7115930873,0.1413644491,Clus58,0.3358897875
Clus48,WOE_COLL_THIRDPTY_6MO_CT,0.6382065297,0.1050025331,Clus58,0.4042396584
Clus48,WOE_TRDLN_DRGT_PBR_12MO_CT,0.6295794877,0.2006349211,Clus58,0.4633934132
Clus48,WOE_COLL_OVR200_6MO_CT,0.4727997588,0.0602519337,Clus30,0.5610016771
Clus48,WOE_COLL_OVR200_7_12MO_CT,0.3690525298,0.1027771953,Clus58,0.7032227301
Clus48,WOE_KBS1_030,0.3312243084,0.0997731861,Clus51,0.7428968803
Clus48,WOE_ORG_100,0.3311111041,0.0997714357,Clus51,0.7430211865
Clus48,WOE_COLL_UNDR200_6MO_CT,0.2756493581,0.0704664041,Clus58,0.7792624658
Clus49,WOE_AFW_014,0.9029944933,0.4036029382,Clus03,0.1626525563
Clus49,WOE_AFW_015,0.893634156,0.3731574765,Clus03,0.1696851122
Clus49,WOE_AFW_016,0.8561993896,0.3470059435,Clus03,0.2202173343
Clus49,WOE_AFW_032,0.6923874009,0.2433654655,Clus03,0.4065537391
Clus49,WOE_DSA2_268,0.671417538,0.4145954509,Clus03,0.5612912687
Clus49,WOE_DSA2_282,0.5196137619,0.2606023442,Clus03,0.6496994335
Clus49,WOE_AFW_012,0.1894664947,0.0923525902,Clus61,0.8930048128
Clus49,WOE_DSA2_247,0.1038602948,0.0548500485,Clus03,0.9481455336
Clus50,WOE_FPOP_027,0.7606064039,0.0810526454,Clus05,0.2605084991
Clus50,WOE_FPOP_031,0.7606064039,0.0810526454,Clus05,0.2605084991
Clus50,WOE_FPOP_028,0.6170686719,0.070655937,Clus06,0.412044735
Clus50,WOE_FPOP_029,0.569879951,0.1899731689,Clus05,0.530994817
Clus50,WOE_POP_044,0.3854477604,0.0983071508,Clus51,0.6815538574
Clus50,WOE_OVF_038,0.3187886693,0.0301023535,Clus08,0.7023538341
Clus50,WOE_OVF_035,0.3085237317,0.0251776158,Clus08,0.7093356488
Clus50,WOE_DSA2_177,0.2633972804,0.1119226373,Clus61,0.8294353067
Clus50,WOE_KBS1_058,0.1712256994,0.0248166222,Clus44,0.8498650813
Clus50,WOE_AUTO_STSFD_7_12MO_CT,0.2768741172,0.1530990968,Clus05,0.8538494646
Clus50,WOE_LSA_288,0.1886569288,0.0816745933,Clus57,0.8835028033
Clus50,WOE_POP_041,0.0647064203,0.0498146417,Clus35,0.9843275015
Clus50,WOE_AUTO_STSFD_24MO_CT,0.3903724074,0.3843601795,Clus05,0.9902341797
Clus51,WOE_OPEN_TRDE_12MO_CT,0.7498202519,0.2001183472,Clus21,0.3127709546
Clus51,WOE_KBS1_047,0.7290551363,0.2117173736,Clus08,0.3437153816
Clus51,WOE_MRCNTTRDE_AGEMO_NB,0.6487398941,0.1427789131,Clus21,0.4097660583
Clus51,WOE_MRCNTTRDINVLDVLAGEMO_NB,0.6481508518,0.1427659896,Clus21,0.4104470237
Clus51,WOE_KBS1_029,0.650328804,0.2773812776,Clus08,0.4838944594
Clus51,WOE_REV_TOO_NEW_CT,0.3344804703,0.1473142772,Clus21,0.7804980333
Clus51,WOE_DSA2_318,0.261853441,0.0737892018,Clus48,0.7969530915
Clus51,WOE_DSA2_323,0.3132602283,0.1606530378,Clus21,0.8181834243
Clus51,WOE_ORG_101,0.2310635224,0.0710800348,Clus29,0.8277747345
Clus51,WOE_KBS3_088,0.2407744194,0.0982301735,Clus33,0.8419283484
Clus51,WOE_OTH_TOO_NEW_CT,0.1676293176,0.0131002254,Clus08,0.8434196702
Clus51,WOE_OTH_STSFD_7_12MO_CT,0.1349202999,0.0116350551,Clus27,0.8752634384
Clus51,WOE_DSA2_127,0.1650153443,0.0515347969,Clus05,0.8803534942
Clus51,WOE_KBS3_092,0.0276997075,0.0154857192,Clus08,0.9875938941
Clus52,WOE_KBS3_011,0.9747321436,0.0317471218,Clus66,0.02609634
Clus52,WOE_ORG_064,0.9747321436,0.0317471218,Clus66,0.02609634
Clus52,WOE_EDUCT_CD,0.9405026068,0.0414734404,Clus66,0.062071721
Clus52,WOE_KBS1_110,0.0942970311,0.0425143274,Clus61,0.9459180381
Clus53,WOE_POP5_174,0.9092361164,0.490648465,Clus02,0.1781949741
Clus53,WOE_POP5_162,0.8719052253,0.4387529789,Clus24,0.2282324358
Clus53,WOE_POP5_165,0.8615170478,0.4320104913,Clus24,0.2438125179
Clus53,WOE_POP5_159,0.8398207149,0.5262265287,Clus02,0.3380925586
Clus53,WOE_POP5_169,0.7411249005,0.4025630771,Clus02,0.4333095086
Clus53,WOE_POP5_173,0.7008851901,0.402050898,Clus02,0.5002345666
Clus53,WOE_POP5_163,0.5539468427,0.2716527679,Clus30,0.6124182775
Clus53,WOE_POP5_167,0.7335986958,0.5652238535,Clus24,0.6127321068
Clus53,WOE_POP5_130,0.5765457864,0.3294287386,Clus43,0.6314827938
Clus53,WOE_POP5_164,0.5427123787,0.2785563083,Clus30,0.6338507447
Clus54,WOE_POP_097,0.8375037821,0.5035134089,Clus35,0.3272922588
Clus54,WOE_POP_098,0.8199722813,0.496100116,Clus35,0.3572688233
Clus54,WOE_POP_215,0.7865132967,0.4278952388,Clus35,0.3731601583
Clus54,WOE_POP_095,0.7887019418,0.4541682405,Clus35,0.3871120624
Clus54,WOE_POP_099,0.7728038048,0.4914553519,Clus35,0.4467576171
Clus54,WOE_POP_091,0.7284250953,0.4325689797,Clus35,0.478604262
Clus54,WOE_POP_092,0.6645065749,0.2994571428,Clus35,0.4789049258
Clus54,WOE_POP_093,0.5531846175,0.2393677888,Clus06,0.5874263224
Clus54,WOE_POP5_323,0.6169850633,0.3882020439,Clus06,0.6260480816
Clus54,WOE_POP5_325,0.6159275181,0.4005137079,Clus06,0.6406693312
Clus54,WOE_FPOP_024,0.398985535,0.182648716,Clus06,0.7353196561
Clus54,WOE_FPOP_025,0.3840186372,0.1777879304,Clus06,0.749175773
Clus54,WOE_FPOP_022,0.3415520813,0.1701692311,Clus35,0.7934725288
Clus54,WOE_FPOP_023,0.4702636852,0.3599077588,Clus35,0.8275937133
Clus54,WOE_FPOP_026,0.3271475883,0.250555875,Clus35,0.8978019699
Clus55,WOE_POP_212,0.8739895017,0.3098324698,Clus06,0.1825795807
Clus55,WOE_POP_210,0.8543029917,0.3123426209,Clus06,0.21187442
Clus55,WOE_POP_221,0.8019366343,0.2820470104,Clus06,0.2758723322
Clus55,WOE_POP_173,0.6956784516,0.2163854332,Clus06,0.3883561655
Clus55,WOE_POP_214,0.6612106962,0.1852619383,Clus06,0.4158260424
Clus55,WOE_POP5_327,0.1730714972,0.0576218933,Clus68,0.8774912075
Clus55,WOE_POP5_331,0.1730714972,0.0576218933,Clus68,0.8774912075
Clus55,WOE_POP5_360,0.1561368525,0.0923094484,Clus06,0.9296815375
Clus56,WOE_COM_057,0.9288456771,0.4339943014,Clus10,0.1257130857
Clus56,WOE_LSA_262,0.9288456771,0.4339943014,Clus10,0.1257130857
Clus56,WOE_TOT_REV_TRADE_CT,0.9246932746,0.4377691698,Clus10,0.1339427178
Clus56,WOE_REV_STSFD_CT,0.8731653551,0.3866523337,Clus10,0.2067907842
Clus56,WOE_REV_STSFD_GE25_MO_CT,0.8618999579,0.4392769457,Clus10,0.2462892171
Clus56,WOE_LSA_257,0.7836813602,0.3604379045,Clus10,0.3382292999
Clus56,WOE_REV_STSFD_GE61MO_CT,0.779196331,0.4329309319,Clus10,0.389377029
Clus56,WOE_CBE_086,0.790888418,0.5532185754,Clus10,0.468040009
Clus56,WOE_CBE_095,0.7007150638,0.5330005164,Clus10,0.6408678098
Clus56,WOE_DSA2_224,0.2947423584,0.1608620136,Clus27,0.8404549109
Clus56,WOE_LSA_271,0.319916173,0.1971388116,Clus10,0.8470752315
Clus56,WOE_DSA2_223,0.3940329173,0.2963172581,Clus10,0.8611367689
Clus56,WOE_TOT_REVCR_AVAIL_PC,0.1831290306,0.0642096192,Clus37,0.8729208872
Clus57,WOE_DSA2_377,0.8369074748,0.0400581035,Clus08,0.1698983301
Clus57,WOE_KBS5_027,0.8366574182,0.0401820847,Clus08,0.1701808012
Clus57,WOE_OVF_032,0.5568833949,0.0590512231,Clus08,0.4709253213
Clus57,WOE_KBS1_126,0.4271512389,0.0233360731,Clus08,0.5865362131
Clus57,WOE_KBS1_116,0.1992255774,0.0347547233,Clus62,0.8296071909
Clus57,WOE_KBS5_036,0.0572310428,0.0256810786,Clus62,0.9676184425
Clus58,WOE_KBS1_027,0.7479502301,0.364879711,Clus22,0.3968535949
Clus58,WOE_ORG_209,0.7293410337,0.3566672873,Clus22,0.420713825
Clus58,WOE_KBS1_015,0.7264517044,0.3612759569,Clus22,0.4282730524
Clus58,WOE_COLL_UNDR200_CT,0.5485263671,0.1883351726,Clus48,0.556231609
Clus58,WOE_COLL_UNDR200_GE13MO_CT,0.5109609819,0.1315064092,Clus22,0.5630888049
Clus58,WOE_COLL_THIRDPTY_CT,0.7243577633,0.5439120035,Clus22,0.6043619627
Clus58,WOE_JDGMNT_COLL_TAX_LIEN_CT,0.7087310271,0.5193965088,Clus22,0.6060483918
Clus58,WOE_DRGT_AUTO_DRGT_PBR_CT,0.6655206477,0.4804807608,Clus22,0.6438247654
Clus58,WOE_KBS1_032,0.26191023,0.0802120372,Clus64,0.8024564355
Clus58,WOE_ORG_239,0.247173494,0.0818131406,Clus22,0.8199055543
Clus59,WOE_CNC_294,0.9467928857,0.7367340937,Clus01,0.202104082
Clus59,WOE_CNC_306,0.9467928857,0.7367340937,Clus01,0.202104082
Clus59,WOE_CNC_307,0.9467928857,0.7367340937,Clus01,0.202104082
Clus59,WOE_CNC_311,0.9467337506,0.7365230421,Clus01,0.2021666328
Clus59,WOE_CNC_312,0.9329236857,0.730491066,Clus01,0.2488834536
Clus59,WOE_CNC_310,0.9391464185,0.7645272812,Clus01,0.2584315575
Clus59,WOE_CNC_308,0.9315969113,0.7388397331,Clus01,0.2619199677
Clus59,WOE_CNC_313,0.9100277429,0.6944369537,Clus01,0.2944474414
Clus59,WOE_CNC_314,0.8827940735,0.6646882985,Clus01,0.3495432041
Clus59,WOE_CNC_315,0.8576735654,0.6390365084,Clus01,0.3942959271
Clus59,WOE_LSA_319,0.7573527624,0.5986978059,Clus01,0.604649666
Clus59,WOE_LSA_326,0.7602470119,0.6035647043,Clus01,0.6047720542
Clus59,WOE_LSA_324,0.7558861109,0.596982455,Clus01,0.6057152897
Clus59,WOE_LSA_325,0.7558861109,0.596982455,Clus01,0.6057152897
Clus59,WOE_LSA_318,0.7360230562,0.5972692346,Clus01,0.6554675393
Clus59,WOE_CNC_309,0.7641658632,0.663107272,Clus01,0.7000273893
Clus59,WOE_LSA_090,0.4631448895,0.3704200523,Clus15,0.8527195195
Clus59,WOE_CNC_047,0.4313598044,0.4210474329,Clus01,0.982187882
Clus59,WOE_CNC_048,0.4486865547,0.4465065763,Clus01,0.9960614194
Clus60,WOE_KBS1_231,0.8273760698,0.4352104277,Clus39,0.3056429132
Clus60,WOE_OVF_040,0.8273760698,0.4352104277,Clus39,0.3056429132
Clus60,WOE_DSA2_171,0.7623087894,0.2367642887,Clus14,0.3114256933
Clus60,WOE_KBS4_061,0.7623087894,0.2367642887,Clus14,0.3114256933
Clus60,WOE_KBS1_232,0.8134173301,0.4274016823,Clus39,0.3258526337
Clus60,WOE_KBS4_046,0.5969236577,0.3668881975,Clus39,0.636659024
Clus60,WOE_KBS3_064,0.4922568772,0.215439694,Clus39,0.647169018
Clus60,WOE_KBS1_241,0.485969062,0.2171756204,Clus61,0.6566363432
Clus60,WOE_DSA2_169,0.4124918138,0.1122327735,Clus35,0.6617817921
Clus60,WOE_DSA2_170,0.4621920785,0.2590447349,Clus14,0.7258304878
Clus60,WOE_KBS4_060,0.4621920785,0.2590447349,Clus14,0.7258304878
Clus61,WOE_KBS3_027,0.6358432057,0.2676478216,Clus04,0.4972427269
Clus61,WOE_ORG_065,0.6358432057,0.2676478216,Clus04,0.4972427269
Clus61,WOE_ORG_066,0.5747631551,0.233406542,Clus04,0.5547097232
Clus61,WOE_ORG_067,0.5238987017,0.2375672639,Clus06,0.6244502312
Clus61,WOE_POP5_045,0.4665041236,0.254985359,Clus04,0.7160877748
Clus61,WOE_DBT_085,0.6074940766,0.4572170655,Clus35,0.7231360798
Clus61,WOE_DSA2_175,0.5010726381,0.3720981406,Clus35,0.7945944966
Clus61,WOE_OVF_013,0.5010726381,0.3720981406,Clus35,0.7945944966
Clus61,WOE_POP_031,0.4274985417,0.3096106908,Clus35,0.8292443852
Clus61,WOE_CNC_202,0.5563368634,0.4650549032,Clus35,0.8293620023
Clus61,WOE_DBT_084,0.4966804452,0.3966012327,Clus35,0.8341408403
Clus61,WOE_KBS1_266,0.294897582,0.1552722921,Clus04,0.8347097075
Clus61,WOE_LSA_321,0.2351899943,0.0929094577,Clus35,0.8431462682
Clus61,WOE_LSA_320,0.2952904515,0.1768587688,Clus35,0.8561222811
Clus61,WOE_ECA_020,0.2402647001,0.1141075255,Clus04,0.8575931298
Clus61,WOE_POP5_048,0.4080109017,0.3139987692,Clus14,0.862956321
Clus61,WOE_CNC_149,0.1897434814,0.1047393436,Clus06,0.9050509623
Clus61,WOE_CNC_142,0.1339090848,0.0900141082,Clus18,0.9517630141
Clus62,WOE_KBS5_061,0.7523172501,0.172233492,Clus41,0.299218134
Clus62,WOE_ECA_008,0.7520742548,0.172366345,Clus41,0.2995597674
Clus62,WOE_DSA2_104,0.7099794358,0.1196281417,Clus37,0.3294296171
Clus62,WOE_ORG_206,0.4914432912,0.2886097819,Clus65,0.7148772866
Clus62,WOE_ECA_018,0.2707800843,0.0360944424,Clus37,0.7565263111
Clus62,WOE_KBS3_103,0.4727359173,0.3232576896,Clus65,0.779120907
Clus62,WOE_DSA2_101,0.1896346722,0.0232761437,Clus37,0.829677009
